"ust_kategori","tarimsal_alt_grup","il_kod","il_adi","ilce_kod","ilce_adi","period","duzey_kodu","duzey_tip","y2021","y2022","y2023","y2024","il_ilce_adi"
Tarýmsal Üretim,Diðer,10,Balýkesir,1384,Havran,yillik,1384,4,152,145,145,146,Balýkesir Havran
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",10,Balýkesir,1384,Havran,yillik,1384,4,105,100,100,100,Balýkesir Havran
Tarýmsal Üretim,Örtüaltý sebzeler,10,Balýkesir,1384,Havran,yillik,1384,4,4,4,2,2,Balýkesir Havran
Tarýmsal Üretim,Örtüaltý süs bitkileri,10,Balýkesir,1384,Havran,yillik,1384,4,4,4,4,4,Balýkesir Havran
Tarýmsal Üretim,Sebzeler,10,Balýkesir,1384,Havran,yillik,1384,4,54,42,44,44,Balýkesir Havran
Tarýmsal Üretim,Süs bitkileri,10,Balýkesir,1384,Havran,yillik,1384,4,2,2,2,2,Balýkesir Havran
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,10,Balýkesir,1384,Havran,yillik,1384,4,43,39,43,43,Balýkesir Havran
Tarýmsal Üretim,Diðer,10,Balýkesir,1418,Ývrindi,yillik,1418,4,179,176,177,184,Balýkesir Ývrindi
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",10,Balýkesir,1418,Ývrindi,yillik,1418,4,105,110,110,115,Balýkesir Ývrindi
Tarýmsal Üretim,Sebzeler,10,Balýkesir,1418,Ývrindi,yillik,1418,4,18,50,50,50,Balýkesir Ývrindi
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,10,Balýkesir,1418,Ývrindi,yillik,1418,4,106,110,110,118,Balýkesir Ývrindi
Tarýmsal Üretim,Diðer,10,Balýkesir,1462,Kepsut,yillik,1462,4,184,180,181,183,Balýkesir Kepsut
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",10,Balýkesir,1462,Kepsut,yillik,1462,4,85,85,85,85,Balýkesir Kepsut
Tarýmsal Üretim,Örtüaltý sebzeler,10,Balýkesir,1462,Kepsut,yillik,1462,4,6,6,6,6,Balýkesir Kepsut
Tarýmsal Üretim,Sebzeler,10,Balýkesir,1462,Kepsut,yillik,1462,4,72,72,72,72,Balýkesir Kepsut
Tarýmsal Üretim,Süs bitkileri,10,Balýkesir,1462,Kepsut,yillik,1462,4,2,2,2,2,Balýkesir Kepsut
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,10,Balýkesir,1462,Kepsut,yillik,1462,4,126,130,130,130,Balýkesir Kepsut
Tarýmsal Üretim,Diðer,10,Balýkesir,1514,Manyas,yillik,1514,4,205,202,212,208,Balýkesir Manyas
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",10,Balýkesir,1514,Manyas,yillik,1514,4,125,125,125,125,Balýkesir Manyas
Tarýmsal Üretim,Örtüaltý sebzeler,10,Balýkesir,1514,Manyas,yillik,1514,4,4,4,4,4,Balýkesir Manyas
Tarýmsal Üretim,Sebzeler,10,Balýkesir,1514,Manyas,yillik,1514,4,50,50,52,52,Balýkesir Manyas
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,10,Balýkesir,1514,Manyas,yillik,1514,4,91,95,99,95,Balýkesir Manyas
Tarýmsal Üretim,Diðer,10,Balýkesir,1608,Savaþtepe,yillik,1608,4,184,183,184,204,Balýkesir Savaþtepe
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",10,Balýkesir,1608,Savaþtepe,yillik,1608,4,110,120,120,120,Balýkesir Savaþtepe
Tarýmsal Üretim,Örtüaltý sebzeler,10,Balýkesir,1608,Savaþtepe,yillik,1608,4,6,6,6,6,Balýkesir Savaþtepe
Tarýmsal Üretim,Sebzeler,10,Balýkesir,1608,Savaþtepe,yillik,1608,4,52,56,56,56,Balýkesir Savaþtepe
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,10,Balýkesir,1608,Savaþtepe,yillik,1608,4,86,102,102,102,Balýkesir Savaþtepe
Tarýmsal Üretim,Diðer,10,Balýkesir,1619,Sýndýrgý,yillik,1619,4,186,175,179,177,Balýkesir Sýndýrgý
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",10,Balýkesir,1619,Sýndýrgý,yillik,1619,4,150,150,150,150,Balýkesir Sýndýrgý
Tarýmsal Üretim,Örtüaltý sebzeler,10,Balýkesir,1619,Sýndýrgý,yillik,1619,4,20,20,20,20,Balýkesir Sýndýrgý
Tarýmsal Üretim,Sebzeler,10,Balýkesir,1619,Sýndýrgý,yillik,1619,4,56,56,56,56,Balýkesir Sýndýrgý
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,10,Balýkesir,1619,Sýndýrgý,yillik,1619,4,106,106,106,106,Balýkesir Sýndýrgý
Tarýmsal Üretim,Diðer,10,Balýkesir,1644,Susurluk,yillik,1644,4,217,210,222,221,Balýkesir Susurluk
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",10,Balýkesir,1644,Susurluk,yillik,1644,4,120,120,125,125,Balýkesir Susurluk
Tarýmsal Üretim,Örtüaltý sebzeler,10,Balýkesir,1644,Susurluk,yillik,1644,4,14,14,12,12,Balýkesir Susurluk
Tarýmsal Üretim,Sebzeler,10,Balýkesir,1644,Susurluk,yillik,1644,4,57,57,57,57,Balýkesir Susurluk
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,10,Balýkesir,1644,Susurluk,yillik,1644,4,95,99,103,103,Balýkesir Susurluk
Tarýmsal Üretim,Diðer,10,Balýkesir,1824,Marmara,yillik,1824,4,112,105,113,113,Balýkesir Marmara
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",10,Balýkesir,1824,Marmara,yillik,1824,4,90,90,90,90,Balýkesir Marmara
Tarýmsal Üretim,Örtüaltý sebzeler,10,Balýkesir,1824,Marmara,yillik,1824,4,4,4,4,4,Balýkesir Marmara
Tarýmsal Üretim,Sebzeler,10,Balýkesir,1824,Marmara,yillik,1824,4,28,20,10,10,Balýkesir Marmara
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,10,Balýkesir,1824,Marmara,yillik,1824,4,12,20,27,27,Balýkesir Marmara
Tarýmsal Üretim,Diðer,10,Balýkesir,1928,Gömeç,yillik,1928,4,167,160,161,161,Balýkesir Gömeç
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",10,Balýkesir,1928,Gömeç,yillik,1928,4,70,65,65,65,Balýkesir Gömeç
Tarýmsal Üretim,Örtüaltý sebzeler,10,Balýkesir,1928,Gömeç,yillik,1928,4,2,0,0,0,Balýkesir Gömeç
Tarýmsal Üretim,Örtüaltý süs bitkileri,10,Balýkesir,1928,Gömeç,yillik,1928,4,2,2,2,2,Balýkesir Gömeç
Tarýmsal Üretim,Sebzeler,10,Balýkesir,1928,Gömeç,yillik,1928,4,48,48,42,42,Balýkesir Gömeç
Tarýmsal Üretim,Süs bitkileri,10,Balýkesir,1928,Gömeç,yillik,1928,4,2,2,2,2,Balýkesir Gömeç
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,10,Balýkesir,1928,Gömeç,yillik,1928,4,59,59,59,59,Balýkesir Gömeç
Tarýmsal Üretim,Diðer,10,Balýkesir,2077,Altýeylül,yillik,2077,4,215,208,219,219,Balýkesir Altýeylül
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",10,Balýkesir,2077,Altýeylül,yillik,2077,4,105,115,115,115,Balýkesir Altýeylül
Tarýmsal Üretim,Örtüaltý sebzeler,10,Balýkesir,2077,Altýeylül,yillik,2077,4,14,14,14,14,Balýkesir Altýeylül
Tarýmsal Üretim,Sebzeler,10,Balýkesir,2077,Altýeylül,yillik,2077,4,80,80,80,80,Balýkesir Altýeylül
Tarýmsal Üretim,Süs bitkileri,10,Balýkesir,2077,Altýeylül,yillik,2077,4,2,2,2,2,Balýkesir Altýeylül
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,10,Balýkesir,2077,Altýeylül,yillik,2077,4,118,130,130,130,Balýkesir Altýeylül
Tarýmsal Üretim,Diðer,10,Balýkesir,2078,Karesi,yillik,2078,4,216,213,210,215,Balýkesir Karesi
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",10,Balýkesir,2078,Karesi,yillik,2078,4,120,120,105,90,Balýkesir Karesi
Tarýmsal Üretim,Örtüaltý sebzeler,10,Balýkesir,2078,Karesi,yillik,2078,4,10,10,8,6,Balýkesir Karesi
Tarýmsal Üretim,Sebzeler,10,Balýkesir,2078,Karesi,yillik,2078,4,76,76,66,44,Balýkesir Karesi
Tarýmsal Üretim,Süs bitkileri,10,Balýkesir,2078,Karesi,yillik,2078,4,2,2,0,0,Balýkesir Karesi
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,10,Balýkesir,2078,Karesi,yillik,2078,4,106,114,114,102,Balýkesir Karesi
Tarýmsal Üretim,Diðer,11,Bilecik,1192,Merkez,yillik,1192,4,236,208,202,201,Bilecik Merkez
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",11,Bilecik,1192,Merkez,yillik,1192,4,100,95,95,95,Bilecik Merkez
Tarýmsal Üretim,Örtüaltý sebzeler,11,Bilecik,1192,Merkez,yillik,1192,4,6,6,6,6,Bilecik Merkez
Tarýmsal Üretim,Sebzeler,11,Bilecik,1192,Merkez,yillik,1192,4,54,58,58,58,Bilecik Merkez
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,11,Bilecik,1192,Merkez,yillik,1192,4,111,103,91,95,Bilecik Merkez
Tarýmsal Üretim,Diðer,11,Bilecik,1210,Bozüyük,yillik,1210,4,207,210,215,214,Bilecik Bozüyük
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",11,Bilecik,1210,Bozüyük,yillik,1210,4,95,90,90,95,Bilecik Bozüyük
Tarýmsal Üretim,Örtüaltý sebzeler,11,Bilecik,1210,Bozüyük,yillik,1210,4,6,2,2,2,Bilecik Bozüyük
Tarýmsal Üretim,Sebzeler,11,Bilecik,1210,Bozüyük,yillik,1210,4,22,20,20,20,Bilecik Bozüyük
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,11,Bilecik,1210,Bozüyük,yillik,1210,4,83,91,91,91,Bilecik Bozüyük
Tarýmsal Üretim,Diðer,11,Bilecik,1359,Gölpazarý,yillik,1359,4,189,184,185,184,Bilecik Gölpazarý
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",11,Bilecik,1359,Gölpazarý,yillik,1359,4,60,60,65,65,Bilecik Gölpazarý
Tarýmsal Üretim,Örtüaltý sebzeler,11,Bilecik,1359,Gölpazarý,yillik,1359,4,6,6,6,6,Bilecik Gölpazarý
Tarýmsal Üretim,Sebzeler,11,Bilecik,1359,Gölpazarý,yillik,1359,4,24,26,36,36,Bilecik Gölpazarý
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,11,Bilecik,1359,Gölpazarý,yillik,1359,4,63,63,67,71,Bilecik Gölpazarý
Tarýmsal Üretim,Diðer,11,Bilecik,1559,Osmaneli,yillik,1559,4,201,201,199,195,Bilecik Osmaneli
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",11,Bilecik,1559,Osmaneli,yillik,1559,4,105,105,105,105,Bilecik Osmaneli
Tarýmsal Üretim,Örtüaltý sebzeler,11,Bilecik,1559,Osmaneli,yillik,1559,4,10,10,10,10,Bilecik Osmaneli
Tarýmsal Üretim,Sebzeler,11,Bilecik,1559,Osmaneli,yillik,1559,4,52,52,52,52,Bilecik Osmaneli
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,11,Bilecik,1559,Osmaneli,yillik,1559,4,83,87,87,79,Bilecik Osmaneli
Tarýmsal Üretim,Diðer,11,Bilecik,1571,Pazaryeri,yillik,1571,4,220,213,212,215,Bilecik Pazaryeri
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",11,Bilecik,1571,Pazaryeri,yillik,1571,4,80,90,90,90,Bilecik Pazaryeri
Tarýmsal Üretim,Örtüaltý sebzeler,11,Bilecik,1571,Pazaryeri,yillik,1571,4,2,2,2,2,Bilecik Pazaryeri
Tarýmsal Üretim,Sebzeler,11,Bilecik,1571,Pazaryeri,yillik,1571,4,24,26,26,26,Bilecik Pazaryeri
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,11,Bilecik,1571,Pazaryeri,yillik,1571,4,91,87,91,91,Bilecik Pazaryeri
Tarýmsal Üretim,Diðer,11,Bilecik,1636,Söðüt,yillik,1636,4,153,157,154,153,Bilecik Söðüt
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",11,Bilecik,1636,Söðüt,yillik,1636,4,70,70,80,80,Bilecik Söðüt
Tarýmsal Üretim,Örtüaltý sebzeler,11,Bilecik,1636,Söðüt,yillik,1636,4,6,6,6,6,Bilecik Söðüt
Tarýmsal Üretim,Sebzeler,11,Bilecik,1636,Söðüt,yillik,1636,4,36,40,40,40,Bilecik Söðüt
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,11,Bilecik,1636,Söðüt,yillik,1636,4,47,59,55,55,Bilecik Söðüt
Tarýmsal Üretim,Diðer,11,Bilecik,1857,Yenipazar,yillik,1857,4,190,171,168,168,Bilecik Yenipazar
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",11,Bilecik,1857,Yenipazar,yillik,1857,4,85,85,85,85,Bilecik Yenipazar
Tarýmsal Üretim,Sebzeler,11,Bilecik,1857,Yenipazar,yillik,1857,4,18,18,16,16,Bilecik Yenipazar
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,11,Bilecik,1857,Yenipazar,yillik,1857,4,59,55,51,47,Bilecik Yenipazar
Tarýmsal Üretim,Diðer,11,Bilecik,1948,Ýnhisar,yillik,1948,4,129,130,131,134,Bilecik Ýnhisar
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",11,Bilecik,1948,Ýnhisar,yillik,1948,4,70,50,50,50,Bilecik Ýnhisar
Tarýmsal Üretim,Örtüaltý sebzeler,11,Bilecik,1948,Ýnhisar,yillik,1948,4,8,14,14,14,Bilecik Ýnhisar
Tarýmsal Üretim,Sebzeler,11,Bilecik,1948,Ýnhisar,yillik,1948,4,14,24,24,24,Bilecik Ýnhisar
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,11,Bilecik,1948,Ýnhisar,yillik,1948,4,23,27,27,27,Bilecik Ýnhisar
Tarýmsal Üretim,Diðer,12,Bingöl,1193,Merkez,yillik,1193,4,192,178,185,187,Bingöl Merkez
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",12,Bingöl,1193,Merkez,yillik,1193,4,80,80,85,85,Bingöl Merkez
Tarýmsal Üretim,Örtüaltý sebzeler,12,Bingöl,1193,Merkez,yillik,1193,4,2,2,0,2,Bingöl Merkez
Tarýmsal Üretim,Sebzeler,12,Bingöl,1193,Merkez,yillik,1193,4,30,30,32,32,Bingöl Merkez
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,12,Bingöl,1193,Merkez,yillik,1193,4,71,71,67,59,Bingöl Merkez
Tarýmsal Üretim,Diðer,12,Bingöl,1344,Genç,yillik,1344,4,156,154,152,151,Bingöl Genç
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",12,Bingöl,1344,Genç,yillik,1344,4,70,70,70,70,Bingöl Genç
Tarýmsal Üretim,Sebzeler,12,Bingöl,1344,Genç,yillik,1344,4,16,16,16,16,Bingöl Genç
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,12,Bingöl,1344,Genç,yillik,1344,4,43,47,39,39,Bingöl Genç
Tarýmsal Üretim,Diðer,12,Bingöl,1446,Karlýova,yillik,1446,4,134,126,127,129,Bingöl Karlýova
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",12,Bingöl,1446,Karlýova,yillik,1446,4,50,50,50,50,Bingöl Karlýova
Tarýmsal Üretim,Sebzeler,12,Bingöl,1446,Karlýova,yillik,1446,4,12,12,14,14,Bingöl Karlýova
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,12,Bingöl,1446,Karlýova,yillik,1446,4,23,27,27,27,Bingöl Karlýova
Tarýmsal Üretim,Diðer,12,Bingöl,1475,Kiðý,yillik,1475,4,113,110,111,114,Bingöl Kiðý
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",12,Bingöl,1475,Kiðý,yillik,1475,4,50,50,50,50,Bingöl Kiðý
Tarýmsal Üretim,Sebzeler,12,Bingöl,1475,Kiðý,yillik,1475,4,14,14,14,14,Bingöl Kiðý
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,12,Bingöl,1475,Kiðý,yillik,1475,4,19,23,23,23,Bingöl Kiðý
Tarýmsal Üretim,Diðer,12,Bingöl,1633,Solhan,yillik,1633,4,134,126,129,129,Bingöl Solhan
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",12,Bingöl,1633,Solhan,yillik,1633,4,60,60,60,60,Bingöl Solhan
Tarýmsal Üretim,Sebzeler,12,Bingöl,1633,Solhan,yillik,1633,4,16,16,16,16,Bingöl Solhan
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,12,Bingöl,1633,Solhan,yillik,1633,4,39,43,43,43,Bingöl Solhan
Tarýmsal Üretim,Diðer,12,Bingöl,1750,Adaklý,yillik,1750,4,136,125,130,130,Bingöl Adaklý
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",12,Bingöl,1750,Adaklý,yillik,1750,4,45,45,45,45,Bingöl Adaklý
Tarýmsal Üretim,Sebzeler,12,Bingöl,1750,Adaklý,yillik,1750,4,12,12,12,12,Bingöl Adaklý
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,12,Bingöl,1750,Adaklý,yillik,1750,4,23,23,23,23,Bingöl Adaklý
Tarýmsal Üretim,Diðer,12,Bingöl,1855,Yayladere,yillik,1855,4,114,107,111,114,Bingöl Yayladere
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",12,Bingöl,1855,Yayladere,yillik,1855,4,40,40,40,40,Bingöl Yayladere
Tarýmsal Üretim,Sebzeler,12,Bingöl,1855,Yayladere,yillik,1855,4,10,10,10,10,Bingöl Yayladere
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,12,Bingöl,1855,Yayladere,yillik,1855,4,16,20,23,23,Bingöl Yayladere
Tarýmsal Üretim,Diðer,12,Bingöl,1996,Yedisu,yillik,1996,4,119,114,117,126,Bingöl Yedisu
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",12,Bingöl,1996,Yedisu,yillik,1996,4,35,35,35,35,Bingöl Yedisu
Tarýmsal Üretim,Sebzeler,12,Bingöl,1996,Yedisu,yillik,1996,4,2,2,2,10,Bingöl Yedisu
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,12,Bingöl,1996,Yedisu,yillik,1996,4,23,27,27,39,Bingöl Yedisu
Tarýmsal Üretim,Diðer,13,Bitlis,1106,Adilcevaz,yillik,1106,4,169,164,166,173,Bitlis Adilcevaz
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",13,Bitlis,1106,Adilcevaz,yillik,1106,4,75,70,70,70,Bitlis Adilcevaz
Tarýmsal Üretim,Sebzeler,13,Bitlis,1106,Adilcevaz,yillik,1106,4,12,6,6,12,Bitlis Adilcevaz
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,13,Bitlis,1106,Adilcevaz,yillik,1106,4,43,39,39,47,Bitlis Adilcevaz
Tarýmsal Üretim,Diðer,13,Bitlis,1112,Ahlat,yillik,1112,4,194,186,177,171,Bitlis Ahlat
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",13,Bitlis,1112,Ahlat,yillik,1112,4,65,70,70,70,Bitlis Ahlat
Tarýmsal Üretim,Sebzeler,13,Bitlis,1112,Ahlat,yillik,1112,4,2,2,2,4,Bitlis Ahlat
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,13,Bitlis,1112,Ahlat,yillik,1112,4,51,51,47,39,Bitlis Ahlat
Tarýmsal Üretim,Diðer,13,Bitlis,1196,Merkez,yillik,1196,4,154,153,150,153,Bitlis Merkez
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",13,Bitlis,1196,Merkez,yillik,1196,4,90,90,90,90,Bitlis Merkez
Tarýmsal Üretim,Sebzeler,13,Bitlis,1196,Merkez,yillik,1196,4,20,20,20,22,Bitlis Merkez
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,13,Bitlis,1196,Merkez,yillik,1196,4,39,39,43,43,Bitlis Merkez
Tarýmsal Üretim,Diðer,13,Bitlis,1394,Hizan,yillik,1394,4,130,121,124,126,Bitlis Hizan
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",13,Bitlis,1394,Hizan,yillik,1394,4,85,85,85,95,Bitlis Hizan
Tarýmsal Üretim,Sebzeler,13,Bitlis,1394,Hizan,yillik,1394,4,14,14,14,14,Bitlis Hizan
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,13,Bitlis,1394,Hizan,yillik,1394,4,23,23,23,23,Bitlis Hizan
Tarýmsal Üretim,Diðer,13,Bitlis,1537,Mutki,yillik,1537,4,139,134,132,136,Bitlis Mutki
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",13,Bitlis,1537,Mutki,yillik,1537,4,60,60,60,60,Bitlis Mutki
Tarýmsal Üretim,Sebzeler,13,Bitlis,1537,Mutki,yillik,1537,4,10,10,10,10,Bitlis Mutki
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,13,Bitlis,1537,Mutki,yillik,1537,4,31,31,27,27,Bitlis Mutki
Tarýmsal Üretim,Diðer,13,Bitlis,1669,Tatvan,yillik,1669,4,162,158,159,159,Bitlis Tatvan
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",13,Bitlis,1669,Tatvan,yillik,1669,4,40,40,40,45,Bitlis Tatvan
Tarýmsal Üretim,Sebzeler,13,Bitlis,1669,Tatvan,yillik,1669,4,12,12,14,14,Bitlis Tatvan
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,13,Bitlis,1669,Tatvan,yillik,1669,4,35,39,39,43,Bitlis Tatvan
Tarýmsal Üretim,Diðer,13,Bitlis,1798,Güroymak,yillik,1798,4,157,149,152,154,Bitlis Güroymak
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",13,Bitlis,1798,Güroymak,yillik,1798,4,55,55,55,55,Bitlis Güroymak
Tarýmsal Üretim,Sebzeler,13,Bitlis,1798,Güroymak,yillik,1798,4,16,16,16,16,Bitlis Güroymak
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,13,Bitlis,1798,Güroymak,yillik,1798,4,51,43,39,39,Bitlis Güroymak
Tarýmsal Üretim,Diðer,14,Bolu,1199,Merkez,yillik,1199,4,192,197,204,203,Bolu Merkez
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",14,Bolu,1199,Merkez,yillik,1199,4,60,65,65,70,Bolu Merkez
Tarýmsal Üretim,Örtüaltý meyveler,14,Bolu,1199,Merkez,yillik,1199,4,0,2,2,2,Bolu Merkez
Tarýmsal Üretim,Örtüaltý sebzeler,14,Bolu,1199,Merkez,yillik,1199,4,8,8,8,8,Bolu Merkez
Tarýmsal Üretim,Sebzeler,14,Bolu,1199,Merkez,yillik,1199,4,27,27,27,27,Bolu Merkez
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,14,Bolu,1199,Merkez,yillik,1199,4,55,67,63,63,Bolu Merkez
Tarýmsal Üretim,Diðer,14,Bolu,1346,Gerede,yillik,1346,4,144,143,143,141,Bolu Gerede
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",14,Bolu,1346,Gerede,yillik,1346,4,40,40,40,40,Bolu Gerede
Tarýmsal Üretim,Örtüaltý sebzeler,14,Bolu,1346,Gerede,yillik,1346,4,14,12,12,12,Bolu Gerede
Tarýmsal Üretim,Sebzeler,14,Bolu,1346,Gerede,yillik,1346,4,24,20,20,20,Bolu Gerede
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,14,Bolu,1346,Gerede,yillik,1346,4,31,35,35,35,Bolu Gerede
Tarýmsal Üretim,Diðer,14,Bolu,1364,Göynük,yillik,1364,4,175,177,181,176,Bolu Göynük
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",14,Bolu,1364,Göynük,yillik,1364,4,80,80,80,80,Bolu Göynük
Tarýmsal Üretim,Sebzeler,14,Bolu,1364,Göynük,yillik,1364,4,10,10,10,10,Bolu Göynük
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,14,Bolu,1364,Göynük,yillik,1364,4,55,63,63,63,Bolu Göynük
Tarýmsal Üretim,Diðer,14,Bolu,1466,Kýbrýscýk,yillik,1466,4,141,143,142,142,Bolu Kýbrýscýk
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",14,Bolu,1466,Kýbrýscýk,yillik,1466,4,30,30,30,30,Bolu Kýbrýscýk
Tarýmsal Üretim,Sebzeler,14,Bolu,1466,Kýbrýscýk,yillik,1466,4,12,14,14,10,Bolu Kýbrýscýk
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,14,Bolu,1466,Kýbrýscýk,yillik,1466,4,15,35,35,31,Bolu Kýbrýscýk
Tarýmsal Üretim,Diðer,14,Bolu,1522,Mengen,yillik,1522,4,158,155,157,157,Bolu Mengen
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",14,Bolu,1522,Mengen,yillik,1522,4,75,75,75,75,Bolu Mengen
Tarýmsal Üretim,Örtüaltý sebzeler,14,Bolu,1522,Mengen,yillik,1522,4,16,12,12,12,Bolu Mengen
Tarýmsal Üretim,Sebzeler,14,Bolu,1522,Mengen,yillik,1522,4,32,32,32,32,Bolu Mengen
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,14,Bolu,1522,Mengen,yillik,1522,4,51,55,55,55,Bolu Mengen
Tarýmsal Üretim,Diðer,14,Bolu,1531,Mudurnu,yillik,1531,4,183,184,181,182,Bolu Mudurnu
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",14,Bolu,1531,Mudurnu,yillik,1531,4,55,55,55,55,Bolu Mudurnu
Tarýmsal Üretim,Örtüaltý sebzeler,14,Bolu,1531,Mudurnu,yillik,1531,4,0,0,0,2,Bolu Mudurnu
Tarýmsal Üretim,Sebzeler,14,Bolu,1531,Mudurnu,yillik,1531,4,23,23,23,22,Bolu Mudurnu
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,14,Bolu,1531,Mudurnu,yillik,1531,4,59,55,55,55,Bolu Mudurnu
Tarýmsal Üretim,Diðer,14,Bolu,1610,Seben,yillik,1610,4,153,155,156,156,Bolu Seben
Tarýmsal Üretim,"Meyveler, içecek ve baharat bitkileri",14,Bolu,1610,Seben,yillik,1610,4,70,70,70,70,Bolu Seben
Tarýmsal Üretim,Örtüaltý sebzeler,14,Bolu,1610,Seben,yillik,1610,4,8,8,8,8,Bolu Seben
Tarýmsal Üretim,Sebzeler,14,Bolu,1610,Seben,yillik,1610,4,25,25,25,24,Bolu Seben
Tarýmsal Üretim,Tahýllar ve diðer bitkisel ürünler,14,Bolu,1610,Seben,yillik,1610,4,51,43,43,43,Bolu Seben
Tarýmsal Üretim,Diðer,14,Bolu,1916,Dörtdivan,yillik,1916,4,150,149,149,149,Bolu Dörtdivan
